symbol,asset_type,status,reasons,pause_buy,manual_review,metric_value,price_status,price_reasons,manual_pause_buy,manual_force_review,thesis_broken,logic_reasons,final_pause_buy,final_force_review,final_priority_level,final_reason_codes,final_human_readable_action,logic_note,effective_from,updated_at,updated_by,date,check_type
510500,etf,GREEN,ETF 风险状态正常,False,False,0.07134999214207144,GREEN,ETF 风险状态正常,False,False,False,,False,False,6,green,正常,,,,,2020-12-31,weekly_risk_check
515180,etf,GREEN,ETF 风险状态正常,False,False,0.09967141292442505,GREEN,ETF 风险状态正常,False,False,False,,False,False,6,green,正常,,,,,2020-12-31,weekly_risk_check
518880,etf,YELLOW,相对参考高点回撤 12.06%，进入 YELLOW 区域；跌破长期均线且持续弱势,True,True,0.1206030150753769,YELLOW,相对参考高点回撤 12.06%，进入 YELLOW 区域；跌破长期均线且持续弱势,False,False,False,,True,True,5,price_yellow,价格 YELLOW，暂停新增并人工复核,,,,,2020-12-31,weekly_risk_check
600519,stock,GREEN,尚无持仓成本，允许按计划定投,False,False,,GREEN,尚无持仓成本，允许按计划定投,False,False,False,,False,False,6,green,正常,,,,,2020-12-31,weekly_risk_check
000858,stock,GREEN,尚无持仓成本，允许按计划定投,False,False,,GREEN,尚无持仓成本，允许按计划定投,False,False,False,,False,False,6,green,正常,,,,,2020-12-31,weekly_risk_check
600036,stock,GREEN,尚无持仓成本，允许按计划定投,False,False,,GREEN,尚无持仓成本，允许按计划定投,False,False,False,,False,False,6,green,正常,,,,,2020-12-31,weekly_risk_check
000333,stock,GREEN,尚无持仓成本，允许按计划定投,False,False,,GREEN,尚无持仓成本，允许按计划定投,False,False,False,,False,False,6,green,正常,,,,,2020-12-31,weekly_risk_check
601318,stock,GREEN,尚无持仓成本，允许按计划定投,False,False,,GREEN,尚无持仓成本，允许按计划定投,False,False,False,,False,False,6,green,正常,,,,,2020-12-31,weekly_risk_check
510300,etf,GREEN,ETF 风险状态正常,False,False,0.0,GREEN,ETF 风险状态正常,False,False,False,,False,False,6,green,正常,,,,,2021-01-04,monthly_invest_review
510500,etf,GREEN,ETF 风险状态正常,False,False,0.054848341977054876,GREEN,ETF 风险状态正常,False,False,False,,False,False,6,green,正常,,,,,2021-01-04,monthly_invest_review
515180,etf,GREEN,ETF 风险状态正常,False,False,0.09419496166484126,GREEN,ETF 风险状态正常,False,False,False,,False,False,6,green,正常,,,,,2021-01-04,monthly_invest_review
518880,etf,YELLOW,相对参考高点回撤 10.87%，进入 YELLOW 区域；跌破长期均线且持续弱势,True,True,0.10872544540886249,YELLOW,相对参考高点回撤 10.87%，进入 YELLOW 区域；跌破长期均线且持续弱势,False,False,False,,True,True,5,price_yellow,价格 YELLOW，暂停新增并人工复核,,,,,2021-01-04,monthly_invest_review
600519,stock,GREEN,尚无持仓成本，允许按计划定投,False,False,,GREEN,尚无持仓成本，允许按计划定投,False,False,False,,False,False,6,green,正常,,,,,2021-01-04,monthly_invest_review
000858,stock,GREEN,尚无持仓成本，允许按计划定投,False,False,,GREEN,尚无持仓成本，允许按计划定投,False,False,False,,False,False,6,green,正常,,,,,2021-01-04,monthly_invest_review
600036,stock,GREEN,尚无持仓成本，允许按计划定投,False,False,,GREEN,尚无持仓成本，允许按计划定投,False,False,False,,False,False,6,green,正常,,,,,2021-01-04,monthly_invest_review
000333,stock,GREEN,尚无持仓成本，允许按计划定投,False,False,,GREEN,尚无持仓成本，允许按计划定投,False,False,False,,False,False,6,green,正常,,,,,2021-01-04,monthly_invest_review
601318,stock,GREEN,尚无持仓成本，允许按计划定投,False,False,,GREEN,尚无持仓成本，允许按计划定投,False,False,False,,False,False,6,green,正常,,,,,2021-01-04,monthly_invest_review
510300,etf,GREEN,ETF 风险状态正常,False,False,0.005481597494126778,GREEN,ETF 风险状态正常,False,False,False,,False,False,6,green,正常,,,,,2021-01-08,weekly_risk_check
510500,etf,GREEN,ETF 风险状态正常,False,False,0.04070407040704076,GREEN,ETF 风险状态正常,False,False,False,,False,False,6,green,正常,,,,,2021-01-08,weekly_risk_check
515180,etf,GREEN,ETF 风险状态正常,False,False,0.09419496166484126,GREEN,ETF 风险状态正常,False,False,False,,False,False,6,green,正常,,,,,2021-01-08,weekly_risk_check
518880,etf,YELLOW,相对参考高点回撤 11.42%，进入 YELLOW 区域；跌破长期均线且持续弱势,True,True,0.11420740063956145,YELLOW,相对参考高点回撤 11.42%，进入 YELLOW 区域；跌破长期均线且持续弱势,False,False,False,,True,True,5,price_yellow,价格 YELLOW，暂停新增并人工复核,,,,,2021-01-08,weekly_risk_check
600519,stock,GREEN,尚无持仓成本，允许按计划定投,False,False,,GREEN,尚无持仓成本，允许按计划定投,False,False,False,,False,False,6,green,正常,,,,,2021-01-08,weekly_risk_check
000858,stock,GREEN,尚无持仓成本，允许按计划定投,False,False,,GREEN,尚无持仓成本，允许按计划定投,False,False,False,,False,False,6,green,正常,,,,,2021-01-08,weekly_risk_check
600036,stock,GREEN,尚无持仓成本，允许按计划定投,False,False,,GREEN,尚无持仓成本，允许按计划定投,False,False,False,,False,False,6,green,正常,,,,,2021-01-08,weekly_risk_check
000333,stock,GREEN,尚无持仓成本，允许按计划定投,False,False,,GREEN,尚无持仓成本，允许按计划定投,False,False,False,,False,False,6,green,正常,,,,,2021-01-08,weekly_risk_check
601318,stock,GREEN,尚无持仓成本，允许按计划定投,False,False,,GREEN,尚无持仓成本，允许按计划定投,False,False,False,,False,False,6,green,正常,,,,,2021-01-08,weekly_risk_check
510300,etf,GREEN,ETF 风险状态正常,False,False,0.02742901294185812,GREEN,ETF 风险状态正常,False,False,False,,False,False,6,green,正常,,,,,2021-01-15,weekly_risk_check
510500,etf,GREEN,ETF 风险状态正常,False,False,0.060977526324061095,GREEN,ETF 风险状态正常,False,False,False,,False,False,6,green,正常,,,,,2021-01-15,weekly_risk_check
515180,etf,GREEN,ETF 风险状态正常,False,False,0.09748083242059154,GREEN,ETF 风险状态正常,False,False,False,,False,False,6,green,正常,,,,,2021-01-15,weekly_risk_check
518880,etf,YELLOW,相对参考高点回撤 13.54%，进入 YELLOW 区域；跌破长期均线且持续弱势,True,True,0.13544997715851986,YELLOW,相对参考高点回撤 13.54%，进入 YELLOW 区域；跌破长期均线且持续弱势,False,False,False,,True,True,5,price_yellow,价格 YELLOW，暂停新增并人工复核,,,,,2021-01-15,weekly_risk_check
600519,stock,GREEN,尚无持仓成本，允许按计划定投,False,False,,GREEN,尚无持仓成本，允许按计划定投,False,False,False,,False,False,6,green,正常,,,,,2021-01-15,weekly_risk_check
000858,stock,GREEN,尚无持仓成本，允许按计划定投,False,False,,GREEN,尚无持仓成本，允许按计划定投,False,False,False,,False,False,6,green,正常,,,,,2021-01-15,weekly_risk_check
600036,stock,GREEN,尚无持仓成本，允许按计划定投,False,False,,GREEN,尚无持仓成本，允许按计划定投,False,False,False,,False,False,6,green,正常,,,,,2021-01-15,weekly_risk_check
000333,stock,GREEN,尚无持仓成本，允许按计划定投,False,False,,GREEN,尚无持仓成本，允许按计划定投,False,False,False,,False,False,6,green,正常,,,,,2021-01-15,weekly_risk_check
601318,stock,GREEN,尚无持仓成本，允许按计划定投,False,False,,GREEN,尚无持仓成本，允许按计划定投,False,False,False,,False,False,6,green,正常,,,,,2021-01-15,weekly_risk_check
510300,etf,GREEN,ETF 风险状态正常,False,False,0.00598802395209575,GREEN,ETF 风险状态正常,False,False,False,,False,False,6,green,正常,,,,,2021-01-22,weekly_risk_check
510500,etf,GREEN,ETF 风险状态正常,False,False,0.0301744460160302,GREEN,ETF 风险状态正常,False,False,False,,False,False,6,green,正常,,,,,2021-01-22,weekly_risk_check
515180,etf,GREEN,ETF 风险状态正常,False,False,0.08762322015334072,GREEN,ETF 风险状态正常,False,False,False,,False,False,6,green,正常,,,,,2021-01-22,weekly_risk_check
518880,etf,YELLOW,相对参考高点回撤 13.07%，进入 YELLOW 区域；跌破长期均线且持续弱势,True,True,0.1306532663316583,YELLOW,相对参考高点回撤 13.07%，进入 YELLOW 区域；跌破长期均线且持续弱势,False,False,False,,True,True,5,price_yellow,价格 YELLOW，暂停新增并人工复核,,,,,2021-01-22,weekly_risk_check
600519,stock,GREEN,尚无持仓成本，允许按计划定投,False,False,,GREEN,尚无持仓成本，允许按计划定投,False,False,False,,False,False,6,green,正常,,,,,2021-01-22,weekly_risk_check
000858,stock,GREEN,尚无持仓成本，允许按计划定投,False,False,,GREEN,尚无持仓成本，允许按计划定投,False,False,False,,False,False,6,green,正常,,,,,2021-01-22,weekly_risk_check
600036,stock,GREEN,尚无持仓成本，允许按计划定投,False,False,,GREEN,尚无持仓成本，允许按计划定投,False,False,False,,False,False,6,green,正常,,,,,2021-01-22,weekly_risk_check
000333,stock,GREEN,尚无持仓成本，允许按计划定投,False,False,,GREEN,尚无持仓成本，允许按计划定投,False,False,False,,False,False,6,green,正常,,,,,2021-01-22,weekly_risk_check
601318,stock,GREEN,尚无持仓成本，允许按计划定投,False,False,,GREEN,尚无持仓成本，允许按计划定投,False,False,False,,False,False,6,green,正常,,,,,2021-01-22,weekly_risk_check
510300,etf,GREEN,ETF 风险状态正常,False,False,0.054297774366845644,GREEN,ETF 风险状态正常,False,False,False,,False,False,6,green,正常,,,,,2021-01-29,weekly_risk_check
510500,etf,GREEN,ETF 风险状态正常,False,False,0.07402168788307403,GREEN,ETF 风险状态正常,False,False,False,,False,False,6,green,正常,,,,,2021-01-29,weekly_risk_check
515180,etf,GREEN,ETF 风险状态正常,False,False,0.13691128148959475,GREEN,ETF 风险状态正常,False,False,False,,False,False,6,green,正常,,,,,2021-01-29,weekly_risk_check
518880,etf,YELLOW,相对参考高点回撤 13.70%，进入 YELLOW 区域；跌破长期均线且持续弱势,True,True,0.13704888076747374,YELLOW,相对参考高点回撤 13.70%，进入 YELLOW 区域；跌破长期均线且持续弱势,False,False,False,,True,True,5,price_yellow,价格 YELLOW，暂停新增并人工复核,,,,,2021-01-29,weekly_risk_check
600519,stock,GREEN,尚无持仓成本，允许按计划定投,False,False,,GREEN,尚无持仓成本，允许按计划定投,False,False,False,,False,False,6,green,正常,,,,,2021-01-29,weekly_risk_check
000858,stock,GREEN,尚无持仓成本，允许按计划定投,False,False,,GREEN,尚无持仓成本，允许按计划定投,False,False,False,,False,False,6,green,正常,,,,,2021-01-29,weekly_risk_check
600036,stock,GREEN,尚无持仓成本，允许按计划定投,False,False,,GREEN,尚无持仓成本，允许按计划定投,False,False,False,,False,False,6,green,正常,,,,,2021-01-29,weekly_risk_check
000333,stock,GREEN,尚无持仓成本，允许按计划定投,False,False,,GREEN,尚无持仓成本，允许按计划定投,False,False,False,,False,False,6,green,正常,,,,,2021-01-29,weekly_risk_check
601318,stock,GREEN,尚无持仓成本，允许按计划定投,False,False,,GREEN,尚无持仓成本，允许按计划定投,False,False,False,,False,False,6,green,正常,,,,,2021-01-29,weekly_risk_check
510300,etf,GREEN,ETF 风险状态正常,False,False,0.04221028396009205,GREEN,ETF 风险状态正常,False,False,False,,False,False,6,green,正常,,,,,2021-02-01,monthly_invest_review
510500,etf,GREEN,ETF 风险状态正常,False,False,0.0672638692440674,GREEN,ETF 风险状态正常,False,False,False,,False,False,6,green,正常,,,,,2021-02-01,monthly_invest_review
515180,etf,GREEN,ETF 风险状态正常,False,False,0.1270536692223439,GREEN,ETF 风险状态正常,False,False,False,,False,False,6,green,正常,,,,,2021-02-01,monthly_invest_review
518880,etf,YELLOW,相对参考高点回撤 12.75%，进入 YELLOW 区域；跌破长期均线且持续弱势,True,True,0.12745545911375064,YELLOW,相对参考高点回撤 12.75%，进入 YELLOW 区域；跌破长期均线且持续弱势,False,False,False,,True,True,5,price_yellow,价格 YELLOW，暂停新增并人工复核,,,,,2021-02-01,monthly_invest_review
600519,stock,GREEN,尚无持仓成本，允许按计划定投,False,False,,GREEN,尚无持仓成本，允许按计划定投,False,False,False,,False,False,6,green,正常,,,,,2021-02-01,monthly_invest_review
000858,stock,GREEN,尚无持仓成本，允许按计划定投,False,False,,GREEN,尚无持仓成本，允许按计划定投,False,False,False,,False,False,6,green,正常,,,,,2021-02-01,monthly_invest_review
600036,stock,GREEN,尚无持仓成本，允许按计划定投,False,False,,GREEN,尚无持仓成本，允许按计划定投,False,False,False,,False,False,6,green,正常,,,,,2021-02-01,monthly_invest_review
000333,stock,GREEN,尚无持仓成本，允许按计划定投,False,False,,GREEN,尚无持仓成本，允许按计划定投,False,False,False,,False,False,6,green,正常,,,,,2021-02-01,monthly_invest_review
601318,stock,GREEN,尚无持仓成本，允许按计划定投,False,False,,GREEN,尚无持仓成本，允许按计划定投,False,False,False,,False,False,6,green,正常,,,,,2021-02-01,monthly_invest_review
510300,etf,GREEN,ETF 风险状态正常,False,False,0.028587874136607832,GREEN,ETF 风险状态正常,False,False,False,,False,False,6,green,正常,,,,,2021-02-05,weekly_risk_check
510500,etf,GREEN,ETF 风险状态正常,False,False,0.08879459374508886,GREEN,ETF 风险状态正常,False,False,False,,False,False,6,green,正常,,,,,2021-02-05,weekly_risk_check
515180,etf,YELLOW,相对参考高点回撤 13.80%，进入 YELLOW 区域；跌破长期均线且持续弱势,True,True,0.13800657174151149,YELLOW,相对参考高点回撤 13.80%，进入 YELLOW 区域；跌破长期均线且持续弱势,False,False,False,,True,True,5,price_yellow,价格 YELLOW，暂停新增并人工复核,,,,,2021-02-05,weekly_risk_check
518880,etf,YELLOW,相对参考高点回撤 15.92%，进入 YELLOW 区域；跌破长期均线且持续弱势,True,True,0.15920511649154867,YELLOW,相对参考高点回撤 15.92%，进入 YELLOW 区域；跌破长期均线且持续弱势,False,False,False,,True,True,5,price_yellow,价格 YELLOW，暂停新增并人工复核,,,,,2021-02-05,weekly_risk_check
600519,stock,GREEN,尚无持仓成本，允许按计划定投,False,False,,GREEN,尚无持仓成本，允许按计划定投,False,False,False,,False,False,6,green,正常,,,,,2021-02-05,weekly_risk_check
000858,stock,GREEN,尚无持仓成本，允许按计划定投,False,False,,GREEN,尚无持仓成本，允许按计划定投,False,False,False,,False,False,6,green,正常,,,,,2021-02-05,weekly_risk_check
600036,stock,GREEN,尚无持仓成本，允许按计划定投,False,False,,GREEN,尚无持仓成本，允许按计划定投,False,False,False,,False,False,6,green,正常,,,,,2021-02-05,weekly_risk_check
000333,stock,GREEN,尚无持仓成本，允许按计划定投,False,False,,GREEN,尚无持仓成本，允许按计划定投,False,False,False,,False,False,6,green,正常,,,,,2021-02-05,weekly_risk_check
601318,stock,GREEN,尚无持仓成本，允许按计划定投,False,False,,GREEN,尚无持仓成本，允许按计划定投,False,False,False,,False,False,6,green,正常,,,,,2021-02-05,weekly_risk_check
510300,etf,GREEN,ETF 风险状态正常,False,False,0.0,GREEN,ETF 风险状态正常,False,False,False,,False,False,6,green,正常,,,,,2021-02-10,weekly_risk_check
510500,etf,GREEN,ETF 风险状态正常,False,False,0.04683325475404684,GREEN,ETF 风险状态正常,False,False,False,,False,False,6,green,正常,,,,,2021-02-10,weekly_risk_check
