date,month,symbol,asset_type,target_weight,current_weight,recommended_amount,status,pause_buy,manual_review,reasons,manual_pause_buy,manual_force_review,thesis_broken,final_priority_level,final_reason_codes,final_human_readable_action,logic_note
2025-07-01,2025-07,600519,stock,0.04,0.0,0.0,YELLOW,True,False,人工标记 manual_pause_buy=true；尚无持仓成本，允许按计划定投,True,False,False,3,manual_pause_buy,暂停新增，等待人工解除,用于验收暂停新增逻辑
2025-07-01,2025-07,000858,stock,0.04,0.0,0.0,RED,True,True,人工标记 thesis_broken=true；尚无持仓成本，允许按计划定投,False,False,True,1,thesis_broken,停止新增，最高优先级人工处理,用于验收逻辑失效处理；故意不额外打开 manual_force_review，以验证 thesis_broken 可独立生效
2025-07-01,2025-07,600036,stock,0.04,0.0,666.6666666666667,GREEN,False,False,尚无持仓成本，允许按计划定投,False,False,False,6,green,正常,
2025-07-01,2025-07,000333,stock,0.04,0.0,666.6666666666667,GREEN,False,False,尚无持仓成本，允许按计划定投,False,False,False,6,green,正常,
2025-07-01,2025-07,601318,stock,0.04,0.0,666.6666666666667,GREEN,False,False,尚无持仓成本，允许按计划定投,False,False,False,6,green,正常,
2025-08-01,2025-08,510300,etf,0.3,0.08962407549870242,0.0,RED,True,True,相对参考高点回撤 25.58%，超过 RED 阈值,False,False,False,4,price_red,价格 RED，强制人工复核,
2025-08-01,2025-08,510500,etf,0.2,0.11543507529875126,8000.0,GREEN,False,False,ETF 风险状态正常,False,False,False,6,green,正常,
2025-08-01,2025-08,515180,etf,0.2,0.3046810603637558,0.0,RED,True,True,人工标记 manual_force_review=true；ETF 风险状态正常,False,True,False,2,manual_force_review,暂停新增，强制人工复核,用于验收强制复核逻辑，并观察与价格红线合并后的最终动作
2025-08-01,2025-08,518880,etf,0.1,0.30136972556372527,0.0,GREEN,False,False,ETF 风险状态正常,False,False,False,6,green,正常,
2025-08-01,2025-08,600519,stock,0.04,0.0,0.0,YELLOW,True,False,人工标记 manual_pause_buy=true；尚无持仓成本，允许按计划定投,True,False,False,3,manual_pause_buy,暂停新增，等待人工解除,用于验收暂停新增逻辑
2025-08-01,2025-08,000858,stock,0.04,0.0,0.0,RED,True,True,人工标记 thesis_broken=true；尚无持仓成本，允许按计划定投,False,False,True,1,thesis_broken,停止新增，最高优先级人工处理,用于验收逻辑失效处理；故意不额外打开 manual_force_review，以验证 thesis_broken 可独立生效
2025-08-01,2025-08,600036,stock,0.04,0.0,666.6666666666667,GREEN,False,False,尚无持仓成本，允许按计划定投,False,False,False,6,green,正常,
2025-08-01,2025-08,000333,stock,0.04,0.0,666.6666666666667,GREEN,False,False,尚无持仓成本，允许按计划定投,False,False,False,6,green,正常,
2025-08-01,2025-08,601318,stock,0.04,0.0,666.6666666666667,GREEN,False,False,尚无持仓成本，允许按计划定投,False,False,False,6,green,正常,
2025-09-01,2025-09,510300,etf,0.3,0.0953435788664137,0.0,YELLOW,True,True,相对参考高点回撤 16.61%，进入 YELLOW 区域,False,False,False,5,price_yellow,价格 YELLOW，暂停新增并人工复核,
2025-09-01,2025-09,510500,etf,0.2,0.133724925370737,8000.0,GREEN,False,False,ETF 风险状态正常,False,False,False,6,green,正常,
2025-09-01,2025-09,515180,etf,0.2,0.29163479441603446,0.0,RED,True,True,人工标记 manual_force_review=true；ETF 风险状态正常,False,True,False,2,manual_force_review,暂停新增，强制人工复核,用于验收强制复核逻辑，并观察与价格红线合并后的最终动作
2025-09-01,2025-09,518880,etf,0.1,0.29761850407612767,0.0,GREEN,False,False,ETF 风险状态正常,False,False,False,6,green,正常,
2025-09-01,2025-09,600519,stock,0.04,0.0,0.0,YELLOW,True,False,人工标记 manual_pause_buy=true；尚无持仓成本，允许按计划定投,True,False,False,3,manual_pause_buy,暂停新增，等待人工解除,用于验收暂停新增逻辑
2025-09-01,2025-09,000858,stock,0.04,0.0,0.0,RED,True,True,人工标记 thesis_broken=true；尚无持仓成本，允许按计划定投,False,False,True,1,thesis_broken,停止新增，最高优先级人工处理,用于验收逻辑失效处理；故意不额外打开 manual_force_review，以验证 thesis_broken 可独立生效
2025-09-01,2025-09,600036,stock,0.04,0.0,666.6666666666667,GREEN,False,False,尚无持仓成本，允许按计划定投,False,False,False,6,green,正常,
2025-09-01,2025-09,000333,stock,0.04,0.0,666.6666666666667,GREEN,False,False,尚无持仓成本，允许按计划定投,False,False,False,6,green,正常,
2025-09-01,2025-09,601318,stock,0.04,0.0,666.6666666666667,GREEN,False,False,尚无持仓成本，允许按计划定投,False,False,False,6,green,正常,
2025-10-09,2025-10,510300,etf,0.3,0.09364141926070213,6216.809338228313,GREEN,False,False,ETF 风险状态正常,False,False,False,6,green,正常,
2025-10-09,2025-10,510500,etf,0.2,0.14080939688981334,1783.1906617716857,GREEN,False,False,ETF 风险状态正常,False,False,False,6,green,正常,
2025-10-09,2025-10,515180,etf,0.2,0.27341689088380655,0.0,RED,True,True,人工标记 manual_force_review=true；ETF 风险状态正常,False,True,False,2,manual_force_review,暂停新增，强制人工复核,用于验收强制复核逻辑，并观察与价格红线合并后的最终动作
2025-10-09,2025-10,518880,etf,0.1,0.31944473508830945,0.0,GREEN,False,False,ETF 风险状态正常,False,False,False,6,green,正常,
2025-10-09,2025-10,600519,stock,0.04,0.0,0.0,YELLOW,True,False,人工标记 manual_pause_buy=true；尚无持仓成本，允许按计划定投,True,False,False,3,manual_pause_buy,暂停新增，等待人工解除,用于验收暂停新增逻辑
2025-10-09,2025-10,000858,stock,0.04,0.0,0.0,RED,True,True,人工标记 thesis_broken=true；尚无持仓成本，允许按计划定投,False,False,True,1,thesis_broken,停止新增，最高优先级人工处理,用于验收逻辑失效处理；故意不额外打开 manual_force_review，以验证 thesis_broken 可独立生效
2025-10-09,2025-10,600036,stock,0.04,0.0,666.6666666666667,GREEN,False,False,尚无持仓成本，允许按计划定投,False,False,False,6,green,正常,
2025-10-09,2025-10,000333,stock,0.04,0.0,666.6666666666667,GREEN,False,False,尚无持仓成本，允许按计划定投,False,False,False,6,green,正常,
2025-10-09,2025-10,601318,stock,0.04,0.0,666.6666666666667,GREEN,False,False,尚无持仓成本，允许按计划定投,False,False,False,6,green,正常,
2025-11-03,2025-11,510300,etf,0.3,0.0962989721264947,6087.900361780396,GREEN,False,False,ETF 风险状态正常,False,False,False,6,green,正常,
2025-11-03,2025-11,510500,etf,0.2,0.13602118323960494,1912.0996382196035,GREEN,False,False,ETF 风险状态正常,False,False,False,6,green,正常,
2025-11-03,2025-11,515180,etf,0.2,0.2788142026834812,0.0,RED,True,True,人工标记 manual_force_review=true；ETF 风险状态正常,False,True,False,2,manual_force_review,暂停新增，强制人工复核,用于验收强制复核逻辑，并观察与价格红线合并后的最终动作
2025-11-03,2025-11,518880,etf,0.1,0.31686347986841434,0.0,GREEN,False,False,ETF 风险状态正常,False,False,False,6,green,正常,
2025-11-03,2025-11,600519,stock,0.04,0.0,0.0,YELLOW,True,False,人工标记 manual_pause_buy=true；尚无持仓成本，允许按计划定投,True,False,False,3,manual_pause_buy,暂停新增，等待人工解除,用于验收暂停新增逻辑
2025-11-03,2025-11,000858,stock,0.04,0.0,0.0,RED,True,True,人工标记 thesis_broken=true；尚无持仓成本，允许按计划定投,False,False,True,1,thesis_broken,停止新增，最高优先级人工处理,用于验收逻辑失效处理；故意不额外打开 manual_force_review，以验证 thesis_broken 可独立生效
2025-11-03,2025-11,600036,stock,0.04,0.0,666.6666666666667,GREEN,False,False,尚无持仓成本，允许按计划定投,False,False,False,6,green,正常,
2025-11-03,2025-11,000333,stock,0.04,0.0,666.6666666666667,GREEN,False,False,尚无持仓成本，允许按计划定投,False,False,False,6,green,正常,
2025-11-03,2025-11,601318,stock,0.04,0.0,666.6666666666667,GREEN,False,False,尚无持仓成本，允许按计划定投,False,False,False,6,green,正常,
2025-12-01,2025-12,510300,etf,0.3,0.09866103462114169,0.0,YELLOW,True,True,相对参考高点回撤 15.29%，进入 YELLOW 区域,False,False,False,5,price_yellow,价格 YELLOW，暂停新增并人工复核,
2025-12-01,2025-12,510500,etf,0.2,0.13134628535452605,8000.0,GREEN,False,False,ETF 风险状态正常,False,False,False,6,green,正常,
2025-12-01,2025-12,515180,etf,0.2,0.2716897463259095,0.0,RED,True,True,人工标记 manual_force_review=true；ETF 风险状态正常,False,True,False,2,manual_force_review,暂停新增，强制人工复核,用于验收强制复核逻辑，并观察与价格红线合并后的最终动作
2025-12-01,2025-12,518880,etf,0.1,0.32617601521626816,0.0,GREEN,False,False,ETF 风险状态正常,False,False,False,6,green,正常,
2025-12-01,2025-12,600519,stock,0.04,0.0,0.0,YELLOW,True,False,人工标记 manual_pause_buy=true；尚无持仓成本，允许按计划定投,True,False,False,3,manual_pause_buy,暂停新增，等待人工解除,用于验收暂停新增逻辑
2025-12-01,2025-12,000858,stock,0.04,0.0,0.0,RED,True,True,人工标记 thesis_broken=true；尚无持仓成本，允许按计划定投,False,False,True,1,thesis_broken,停止新增，最高优先级人工处理,用于验收逻辑失效处理；故意不额外打开 manual_force_review，以验证 thesis_broken 可独立生效
2025-12-01,2025-12,600036,stock,0.04,0.0,666.6666666666667,GREEN,False,False,尚无持仓成本，允许按计划定投,False,False,False,6,green,正常,
2025-12-01,2025-12,000333,stock,0.04,0.0,666.6666666666667,GREEN,False,False,尚无持仓成本，允许按计划定投,False,False,False,6,green,正常,
2025-12-01,2025-12,601318,stock,0.04,0.0,666.6666666666667,GREEN,False,False,尚无持仓成本，允许按计划定投,False,False,False,6,green,正常,
